,5.400.C1 room temp,5.400.C1 rcp load,5.400.C1 air load,5.400.C1 occ,5.400.C1 rcp cool load,5.400.C1 rcp heat load,5.400.C1 setpoint,5.416 room temp,5.416 rcp load,5.416 air load,5.416 occ,5.416 rcp cool load,5.416 rcp heat load,5.416 setpoint,5.417 room temp,5.417 rcp load,5.417 air load,5.417 occ,5.417 rcp cool load,5.417 rcp heat load,5.417 setpoint,5.420 room temp,5.420 rcp load,5.420 air load,5.420 occ,5.420 rcp cool load,5.420 rcp heat load,5.420 setpoint,5.425 room temp,5.425 rcp load,5.425 air load,5.425 occ,5.425 rcp cool load,5.425 rcp heat load,5.425 setpoint,5.426 room temp,5.426 rcp load,5.426 air load,5.426 occ,5.426 rcp cool load,5.426 rcp heat load,5.426 setpoint,5.429 room temp,5.429 rcp load,5.429 air load,5.429 occ,5.429 rcp cool load,5.429 rcp heat load,5.429 setpoint,Thermometer,Solar Radiation Sensor,OAT_Smooth,sp_delta,5.400.C1 Heating SP,5.400.C1 Cooling SP,5.416 Heating SP,5.416 Cooling SP,5.417 Heating SP,5.417 Cooling SP,5.420 Heating SP,5.420 Cooling SP,5.425 Heating SP,5.425 Cooling SP,5.426 Heating SP,5.426 Cooling SP,5.429 Heating SP,5.429 Cooling SP
2025-03-25 05:00:00,70.81999207,0.0,-415.4279305126854,0.0,0.0,0.0,64.99999237,68.09999847,0.0,-1.3687427707805986,0.0,0.0,0.0,64.99999237,67.99999237,0.0,0.0,0.0,0.0,0.0,64.99999237,65.29999542,0.0,0.0,0.0,0.0,0.0,64.99999237,71.3299942,0.0,0.0,0.0,0.0,0.0,64.99999237,75.79999542,0.0,0.0,0.0,0.0,0.0,64.99999237,70.91999817,0.0,0.0,0.0,0.0,0.0,64.99999237,39.55999966,0.0,38.951374996874996,0.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0
2025-03-25 05:15:00,70.77999115,0.0,-236.13981540451798,0.0,0.0,0.0,69.99999237,68.09999847,0.0,-1.3687427707805986,0.0,0.0,0.0,64.99999237,67.99999237,0.0,0.0,0.0,0.0,0.0,64.99999237,65.09999847,0.0,0.0,0.0,0.0,0.0,64.99999237,71.3299942,0.0,0.0,0.0,0.0,0.0,64.99999237,75.8299942,0.0,0.0,0.0,0.0,0.0,64.99999237,70.85999298,0.0,0.0,0.0,0.0,0.0,64.99999237,39.70400038,0.0,38.979499996875,0.0,69.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0
2025-03-25 05:30:00,70.72999573,0.0,-243.38820225727594,0.0,0.0,0.0,69.99999237,68.19999695,0.0,-0.6206520366019146,0.0,0.0,0.0,64.99999237,67.99999237,0.0,-2.165444475257669,0.0,0.0,0.0,64.99999237,65.09999847,0.0,-23.128032102735446,0.0,0.0,0.0,64.99999237,71.34999085,0.0,0.0,0.0,0.0,0.0,64.99999237,75.86999512,0.0,0.0,0.0,0.0,0.0,64.99999237,70.8999939,0.0,0.0,0.0,0.0,0.0,64.99999237,39.70400038,0.0,39.016625015,0.0,69.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0
2025-03-25 05:45:00,70.84999085,0.0,-282.946297494686,0.0,0.0,0.0,69.99999237,67.99999237,0.0,-3.6183001559912054,0.0,0.0,0.0,64.99999237,67.99999237,0.0,-2.703784623238796,0.0,0.0,0.0,64.99999237,64.8999939,0.0,-84.65292160803214,0.0,0.0,0.0,64.99999237,71.34999085,0.0,0.0,0.0,0.0,0.0,64.99999237,75.8999939,0.0,0.0,0.0,0.0,0.0,64.99999237,70.85999298,0.0,0.0,0.0,0.0,0.0,64.99999237,39.55999966,0.0,39.053750006875,0.0,69.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0
2025-03-25 06:00:00,70.84999085,0.0,-407.0290691108428,0.0,0.0,0.0,64.99999237,67.99999237,0.0,-0.8389238331774175,0.0,0.0,0.0,64.99999237,67.8999939,0.0,-0.766644345575446,0.0,0.0,0.0,64.99999237,64.79999542,0.0,-57.27738884617661,0.0,0.0,0.0,64.99999237,71.34999085,0.0,0.0,0.0,0.0,0.0,64.99999237,75.91999817,0.0,0.0,0.0,0.0,0.0,64.99999237,70.8299942,0.0,0.0,0.0,0.0,0.0,64.99999237,39.70400038,0.0,39.11000003375,0.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0
2025-03-25 06:15:00,70.75999451,0.0,-364.4718057553711,0.0,0.0,0.0,64.99999237,68.09999847,0.0,-2.593100169450805,0.0,0.0,0.0,64.99999237,67.8999939,0.0,-0.8715903663981683,0.0,0.0,0.0,64.99999237,64.79999542,0.0,-46.72949470738997,0.0,0.0,0.0,64.99999237,71.34999085,0.0,0.0,0.0,0.0,0.0,64.99999237,75.95999146,0.0,0.0,0.0,0.0,0.0,64.99999237,70.80999756,0.0,0.0,0.0,0.0,0.0,64.99999237,39.70400038,0.0,39.156125070624995,0.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0
2025-03-25 06:30:00,70.71999359,0.0,-409.8947121448388,0.0,0.0,0.0,64.99999237,68.09999847,0.0,-3.629379751645623,0.0,0.0,0.0,64.99999237,67.8999939,0.0,-3.189347697364602,0.0,0.0,0.0,64.99999237,64.59999847,1973.687517859528,-55.558580877153524,0.0,0.0,1973.687517859528,64.99999237,71.30999756,0.0,0.0,0.0,0.0,0.0,64.99999237,75.97999573,0.0,0.0,0.0,0.0,0.0,64.99999237,70.80999756,0.0,0.0,0.0,0.0,0.0,64.99999237,39.84800024,0.0,39.23037508,0.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0,64.99999237,80.0
2025-03-25 06:45:00,70.69999695,0.0,-338.42695282562096,0.0,0.0,0.0,69.99999237,67.8999939,10489.160829820234,-0.06388703012893364,1.0,0.0,10489.160829820234,71.99999237,67.8999939,10489.160829820234,-1.3416275911810365,1.0,0.0,10489.160829820234,71.99999237,64.59999847,10489.160829820234,-60.97850953911109,1.0,0.0,10489.160829820234,71.99999237,71.30999756,0.0,-88.95099396110821,1.0,0.0,0.0,73.99999237,75.97999573,-2909.7630775889097,0.0,1.0,-2909.7630775889097,0.0,73.99999237,70.80999756,10489.160829820234,0.0,1.0,0.0,10489.160829820234,72.0,40.00999966,5.75,39.323750071875,7.000007629999999,69.99999237,80.0,71.99999237,80.0,71.99999237,80.0,71.99999237,80.0,65.0,73.99999237,65.0,73.99999237,72.0,80.0
2025-03-25 07:00:00,70.63999176,0.0,-396.5457686295938,0.0,0.0,0.0,67.99999237,68.19999695,0.0,-0.7522350655107704,0.0,0.0,0.0,67.99999237,68.19999695,0.0,-1.786558107809084,0.0,0.0,0.0,67.99999237,64.99999237,10732.83838944754,-62.51592328858035,0.0,0.0,10732.83838944754,67.99999237,71.16999817,0.0,0.0,0.0,0.0,0.0,67.99999237,74.69999695,0.0,0.0,0.0,0.0,0.0,67.99999237,71.16999817,0.0,-445.6874588457834,0.0,0.0,0.0,67.99999237,40.15400038,18.333333333333332,39.41712509,-4.000007629999999,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0
2025-03-25 07:15:00,70.67999268,0.0,-378.57908974572496,0.0,0.0,0.0,67.99999237,69.79999542,0.0,-1.343138384879821,0.0,0.0,0.0,67.99999237,69.29999542,0.0,-2.0576389326425883,0.0,0.0,0.0,67.99999237,64.99999237,10030.48205059393,-56.39869151271458,0.0,0.0,10030.48205059393,67.99999237,71.21999359,0.0,0.0,0.0,0.0,0.0,67.99999237,75.43999481,0.0,0.0,0.0,0.0,0.0,67.99999237,71.16999817,0.0,-414.1838505497162,0.0,0.0,0.0,67.99999237,40.15400038,25.0,39.510500108125,0.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0
2025-03-25 07:30:00,70.71999359,0.0,-237.97911132121038,0.0,0.0,0.0,69.99999237,69.99999237,0.0,-0.31256609640461747,0.0,0.0,0.0,67.99999237,69.49999237,0.0,-0.6742223893077294,0.0,0.0,0.0,67.99999237,65.19999695,8991.283004830218,-66.41568079459336,0.0,0.0,8991.283004830218,67.99999237,71.25999451,0.0,-201.9718831631083,1.0,0.0,0.0,73.99999237,75.53999329,0.0,0.0,0.0,0.0,0.0,67.99999237,71.16999817,0.0,-448.27002944281475,0.0,0.0,0.0,67.99999237,40.29800024,62.0,39.612875117499996,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0,67.99999237,80.0
2025-03-25 07:45:00,70.83999634,0.0,-264.3379477346099,0.0,0.0,0.0,69.99999237,69.69999695,0.0,-0.420533787592168,0.0,0.0,0.0,67.99999237,69.59999085,0.0,-2.420372942702164,0.0,0.0,0.0,67.99999237,65.59999847,7393.060744664646,-82.220312890708,0.0,0.0,7393.060744664646,67.99999237,71.03999329,0.0,-219.9745728902018,1.0,0.0,0.0,73.99999237,75.62999725,0.0,0.0,0.0,0.0,0.0,67.99999237,71.11999512,0.0,-486.2842681352626,0.0,0.0,0.0,67.99999237,40.29800024,101.75,39.715250126875,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0,67.99999237,80.0
2025-03-25 08:00:00,70.95999146,0.0,-236.26817557967945,0.0,0.0,0.0,69.99999237,69.59999085,0.0,-1.4069215103330348,0.0,0.0,0.0,67.99999237,69.49999237,0.0,-2.2387892728708967,0.0,0.0,0.0,67.99999237,66.09999847,7565.06770072794,-71.23679842448551,0.0,0.0,7565.06770072794,67.99999237,70.84999085,0.0,0.0,0.0,0.0,0.0,67.99999237,75.62999725,0.0,0.0,0.0,0.0,0.0,67.99999237,71.1499939,0.0,-433.55614352351995,0.0,0.0,0.0,67.99999237,40.58599997,105.33333333333333,39.816500138125,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0
2025-03-25 08:15:00,71.04999542,0.0,-277.080385668316,0.0,0.0,0.0,69.99999237,69.49999237,0.0,-4.018375002222246,0.0,0.0,0.0,67.99999237,69.29999542,0.0,-1.0534905088842634,0.0,0.0,0.0,67.99999237,66.59999847,10302.827907389441,-81.89998510485913,0.0,0.0,10302.827907389441,67.99999237,71.03999329,0.0,0.0,0.0,0.0,0.0,67.99999237,75.68999481,0.0,0.0,0.0,0.0,0.0,67.99999237,71.12999725,0.0,-450.6843930329998,0.0,0.0,0.0,67.99999237,40.8920001,209.0,39.927875138750004,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0
2025-03-25 08:30:00,71.00999451,0.0,-266.79420619676176,0.0,0.0,0.0,69.99999237,69.49999237,0.0,-2.900771508129786,0.0,0.0,0.0,67.99999237,69.3999939,0.0,-1.3040416491109408,0.0,0.0,0.0,67.99999237,67.09999847,7334.330117301288,-87.50085048065783,0.0,0.0,7334.330117301288,67.99999237,71.12999725,0.0,0.0,0.0,0.0,0.0,67.99999237,73.90999603,0.0,-287.7360548959687,1.0,0.0,0.0,73.99999237,71.11999512,0.0,-457.0635240097486,0.0,0.0,0.0,67.99999237,41.32399969,248.25,40.057250095625,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 08:45:00,70.99999237,0.0,-280.3754697984227,0.0,0.0,0.0,69.99999237,69.79999542,0.0,-4.74254756657486,0.0,0.0,0.0,67.99999237,69.49999237,0.0,-1.9270499315708587,0.0,0.0,0.0,67.99999237,67.69999695,908.0070270780994,-94.41695455559011,0.0,0.0,908.0070270780994,67.99999237,71.16999817,0.0,0.0,0.0,0.0,0.0,67.99999237,74.54999542,-1310.6478487218512,-317.6254685547463,1.0,-1310.6478487218512,0.0,73.99999237,71.11999512,0.0,-480.3791399333407,0.0,0.0,0.0,67.99999237,41.9,240.5,40.21250010875,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 09:00:00,71.01999664,0.0,-277.7158115568716,0.0,0.0,0.0,69.99999237,69.8999939,0.0,-1.8934087942842528,0.0,0.0,0.0,67.99999237,69.49999237,0.0,-0.5254798507833247,0.0,0.0,0.0,67.99999237,67.59999847,2206.6111364008266,-98.81183639096834,0.0,0.0,2206.6111364008266,67.99999237,71.20999146,0.0,0.0,0.0,0.0,0.0,67.99999237,74.33999634,-475.1656374665324,-313.4043605722593,1.0,-475.1656374665324,0.0,73.99999237,71.11999512,0.0,-521.4666009955413,0.0,0.0,0.0,67.99999237,42.62000017,329.25,40.403750140625,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 09:15:00,71.0799942,0.0,-297.2026312603372,0.0,0.0,0.0,69.99999237,69.99999237,0.0,-1.9466434190623343,0.0,0.0,0.0,67.99999237,69.59999085,0.0,0.0,0.0,0.0,0.0,67.99999237,67.69999695,1293.2281101907922,-98.78185199884841,0.0,0.0,1293.2281101907922,67.99999237,71.23999786,0.0,0.0,0.0,0.0,0.0,67.99999237,74.33999634,-459.04023536886626,-320.38103717638046,1.0,-459.04023536886626,0.0,73.99999237,71.12999725,0.0,-503.27041073651463,0.0,0.0,0.0,67.99999237,43.17800007,362.5,40.62087512125,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 09:30:00,71.16999817,0.0,-241.89111938143034,0.0,0.0,0.0,69.99999237,70.29999542,0.0,-2.6109369689973425,0.0,0.0,0.0,67.99999237,69.69999695,0.0,-0.378441623177722,0.0,0.0,0.0,67.99999237,67.69999695,1110.4722945447159,-55.880364442704625,0.0,0.0,1110.4722945447159,67.99999237,71.23999786,0.0,0.0,0.0,0.0,0.0,67.99999237,74.40999603,-763.8131701092707,-257.0717497902771,1.0,-763.8131701092707,0.0,73.99999237,71.11999512,0.0,-383.96035380524546,0.0,0.0,0.0,67.99999237,44.02399969,331.75,40.890875078125,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 09:45:00,71.21999359,0.0,-264.27698216495094,0.0,0.0,0.0,69.99999237,70.49999237,0.0,-2.295923610122439,0.0,0.0,0.0,67.99999237,69.8999939,0.0,-1.1732204410716243,0.0,0.0,0.0,67.99999237,68.29999542,0.0,0.0,0.0,0.0,0.0,67.99999237,71.23999786,0.0,0.0,0.0,0.0,0.0,67.99999237,74.40999603,-737.4741897607496,-267.98989230036966,1.0,-737.4741897607496,0.0,73.99999237,71.11999512,0.0,-402.5529269346979,0.0,0.0,0.0,67.99999237,45.01400003,329.25,41.23175010124999,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 10:00:00,71.17999268,0.0,-303.04831749365144,0.0,0.0,0.0,69.99999237,70.49999237,0.0,-1.725840726520736,0.0,0.0,0.0,67.99999237,69.99999237,0.0,-0.47372981037441303,0.0,0.0,0.0,67.99999237,68.09999847,0.0,0.0,0.0,0.0,0.0,67.99999237,71.23999786,0.0,0.0,0.0,0.0,0.0,67.99999237,74.38999176,-466.386631314518,-292.0064217970818,1.0,-466.386631314518,0.0,73.99999237,71.12999725,0.0,-454.1499434234532,0.0,0.0,0.0,67.99999237,45.69800024,529.8,41.6063750925,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 10:15:00,71.18999481,0.0,-302.7686230286405,0.0,0.0,0.0,69.99999237,70.69999695,0.0,-2.117724128319084,0.0,0.0,0.0,67.99999237,70.19999695,0.0,-2.8903596164605636,0.0,0.0,0.0,67.99999237,68.8999939,0.0,0.0,0.0,0.0,0.0,67.99999237,71.27999115,0.0,0.0,0.0,0.0,0.0,67.99999237,74.36999512,-414.24671164790703,-304.7893311506827,1.0,-414.24671164790703,0.0,73.99999237,71.16999817,0.0,-477.08270540547386,0.0,0.0,0.0,67.99999237,46.52599945,586.25,42.032750034375,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 10:30:00,71.11999512,0.0,-302.29996353687704,0.0,0.0,0.0,69.99999237,70.99999237,0.0,-4.905195444290088,0.0,0.0,0.0,67.99999237,70.69999695,0.0,-1.5257358942960346,0.0,0.0,0.0,67.99999237,69.8999939,0.0,-38.44364239260129,0.0,0.0,0.0,67.99999237,71.27999115,0.0,0.0,0.0,0.0,0.0,67.99999237,74.40999603,-643.4090175766778,-314.0404004182297,1.0,-643.4090175766778,0.0,73.99999237,71.12999725,0.0,-486.86752348063277,0.0,0.0,0.0,67.99999237,47.33600082,697.0,42.500750070624996,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 10:45:00,71.26999664,0.0,-297.0536090466869,0.0,0.0,0.0,69.99999237,71.3999939,0.0,-0.6918599628758029,0.0,0.0,0.0,67.99999237,70.8999939,0.0,-3.621573723011348,0.0,0.0,0.0,67.99999237,71.49999237,0.0,0.0,0.0,0.0,0.0,67.99999237,71.27999115,0.0,0.0,0.0,0.0,0.0,67.99999237,74.24999237,-184.90614258556602,-285.1732026674547,1.0,-184.90614258556602,0.0,73.99999237,71.12999725,0.0,-443.6956819563748,0.0,0.0,0.0,67.99999237,48.14600048,358.3333333333333,43.009250121875,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 11:00:00,71.37999725,0.0,-304.7192143483608,0.0,0.0,0.0,69.99999237,71.3999939,0.0,-4.496656592106415,0.0,0.0,0.0,67.99999237,70.8999939,0.0,-1.4391689828527272,0.0,0.0,0.0,67.99999237,73.3999939,0.0,0.0,0.0,0.0,0.0,67.99999237,71.27999115,0.0,0.0,0.0,0.0,0.0,67.99999237,74.26999664,-150.50503391319864,-275.50225978584933,1.0,-150.50503391319864,0.0,73.99999237,71.11999512,0.0,-415.512917320882,0.0,0.0,0.0,67.99999237,48.66800041,252.66666666666666,43.541375123749994,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 11:15:00,71.38999176,0.0,-309.78706586410584,0.0,0.0,0.0,69.99999237,71.49999237,0.0,0.0,0.0,0.0,0.0,67.99999237,72.19999695,0.0,-4.42865828153774,0.0,0.0,0.0,67.99999237,74.09999085,0.0,0.0,0.0,0.0,0.0,67.99999237,71.27999115,0.0,0.0,0.0,0.0,0.0,67.99999237,74.22999573,-80.09015268163006,-275.5914965809709,1.0,-80.09015268163006,0.0,73.99999237,71.12999725,0.0,-424.4221403767971,0.0,0.0,0.0,67.99999237,49.06399918,289.5,44.09825004875,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 11:30:00,71.38999176,0.0,-332.01694502788956,0.0,0.0,0.0,69.99999237,71.59999085,0.0,-4.56541044968895,0.0,0.0,0.0,67.99999237,70.09999085,0.0,0.0,0.0,0.0,0.0,67.99999237,75.09999085,0.0,0.0,0.0,0.0,0.0,67.99999237,71.27999115,0.0,0.0,0.0,0.0,0.0,67.99999237,74.36999512,-490.3956591310695,-293.0359747259482,1.0,-490.3956591310695,0.0,73.99999237,71.11999512,0.0,-439.81120182750647,0.0,0.0,0.0,67.99999237,49.33400021,756.25,44.663000046875,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 11:45:00,71.3999939,0.0,-322.8220105152491,0.0,0.0,0.0,69.99999237,72.59999085,0.0,-4.829900225752404,0.0,0.0,0.0,67.99999237,71.69999695,0.0,0.0,0.0,0.0,0.0,67.99999237,75.8999939,0.0,0.0,0.0,0.0,0.0,67.99999237,71.29999542,0.0,0.0,0.0,0.0,0.0,67.99999237,74.26999664,-208.7361037901596,-281.1483907716549,1.0,-208.7361037901596,0.0,73.99999237,71.12999725,0.0,-427.9364492740145,0.0,0.0,0.0,67.99999237,49.98199959,227.25,45.26825000625,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 12:00:00,71.41999817,0.0,-303.9131860684916,0.0,0.0,0.0,69.99999237,72.59999085,0.0,-2.766199678382964,0.0,0.0,0.0,67.99999237,71.99999237,0.0,-0.5779916429028972,0.0,0.0,0.0,67.99999237,71.09999085,7748.221249842342,-95.68129658977101,1.0,0.0,7748.221249842342,71.99999237,71.30999756,0.0,0.0,0.0,0.0,0.0,67.99999237,74.27999115,-161.79299170715723,-268.08138940383935,1.0,-161.79299170715723,0.0,73.99999237,71.12999725,0.0,-405.46896563948184,0.0,0.0,0.0,67.99999237,50.50399952,299.25,45.888124978125,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,71.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 12:15:00,71.42999268,0.0,-327.17806646617265,0.0,0.0,0.0,69.99999237,72.3999939,0.0,-1.69075977301287,0.0,0.0,0.0,67.99999237,72.09999085,0.0,-2.7856188392979573,0.0,0.0,0.0,67.99999237,72.3999939,-670.1055844851494,-129.654579112607,1.0,-670.1055844851494,0.0,71.99999237,71.27999115,0.0,0.0,0.0,0.0,0.0,67.99999237,74.38999176,-636.6003027010884,-284.37280003261,1.0,-636.6003027010884,0.0,73.99999237,71.12999725,0.0,-430.1177413175626,0.0,0.0,0.0,67.99999237,50.37800007,335.25,46.48099997625,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,71.99999237,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 12:30:00,71.3299942,0.0,-321.2326167434177,0.0,0.0,0.0,69.99999237,72.3999939,0.0,-2.266776308786408,0.0,0.0,0.0,67.99999237,71.99999237,0.0,-1.5617332029562834,0.0,0.0,0.0,67.99999237,71.59999085,2658.124861958984,-102.543035084985,1.0,0.0,2658.124861958984,71.99999237,71.27999115,0.0,0.0,0.0,0.0,0.0,67.99999237,74.27999115,-311.04361217511007,-295.13659495152183,1.0,-311.04361217511007,0.0,73.99999237,71.12999725,0.0,-458.2468102757933,0.0,0.0,0.0,67.99999237,50.25200062,354.0,47.039000034375,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,71.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 12:45:00,71.3299942,0.0,-325.8285462325923,0.0,0.0,0.0,69.99999237,72.3999939,0.0,-1.747306660004034,0.0,0.0,0.0,67.99999237,72.19999695,0.0,-2.6549988448557835,0.0,0.0,0.0,67.99999237,71.09999085,6387.4039096440865,-102.32104622472619,1.0,0.0,6387.4039096440865,71.99999237,71.29999542,0.0,0.0,0.0,0.0,0.0,67.99999237,74.24999237,-178.09747515492353,-296.4089998611068,1.0,-178.09747515492353,0.0,73.99999237,71.12999725,0.0,-460.5755671248355,0.0,0.0,0.0,67.99999237,50.37800007,489.3333333333333,47.56887503875,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,71.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 13:00:00,71.3299942,0.0,-313.737832813992,0.0,0.0,0.0,69.99999237,72.29999542,0.0,-3.4871245615006092,0.0,0.0,0.0,67.99999237,72.09999085,0.0,-3.9888974032937434,0.0,0.0,0.0,67.99999237,71.09999085,6318.4268039541275,-109.06834559597873,1.0,0.0,6318.4268039541275,71.99999237,71.29999542,0.0,0.0,0.0,0.0,0.0,67.99999237,74.36999512,-475.16592852250676,-288.43094859260543,1.0,-475.16592852250676,0.0,73.99999237,71.12999725,0.0,-458.4531138789011,0.0,0.0,0.0,67.99999237,50.9,257.6666666666667,48.086375028125,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,71.99999237,80.0,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 13:15:00,71.3999939,0.0,-318.9751975454641,0.0,0.0,0.0,69.99999237,72.3999939,0.0,-3.8251848395578616,0.0,0.0,0.0,67.99999237,72.19999695,0.0,-1.0247364421853202,0.0,0.0,0.0,67.99999237,72.59999085,-1067.8686888242055,-147.20049439904005,1.0,-1067.8686888242055,0.0,71.99999237,71.29999542,0.0,-55.59674044816373,0.0,0.0,0.0,67.99999237,74.33999634,-427.1474672857352,-295.19302254712784,1.0,-427.1474672857352,0.0,73.99999237,71.12999725,0.0,-458.6780543566253,0.0,0.0,0.0,67.99999237,51.02599945,251.33333333333334,48.576874989375,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,71.99999237,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 13:30:00,71.38999176,0.0,-327.84173125943903,0.0,0.0,0.0,69.99999237,72.8999939,0.0,-1.1721232429061983,0.0,0.0,0.0,67.99999237,72.09999085,0.0,-3.8392576496332507,0.0,0.0,0.0,67.99999237,73.09999085,-2594.420241797025,-576.4890797612976,1.0,-2594.420241797025,0.0,71.99999237,71.30999756,0.0,0.0,0.0,0.0,0.0,67.99999237,74.38999176,-551.3142938937218,-290.2896852459368,1.0,-551.3142938937218,0.0,73.99999237,71.16999817,0.0,-456.5910597076094,0.0,0.0,0.0,67.99999237,50.9,315.6666666666667,49.00662500875,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,71.99999237,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
2025-03-25 13:45:00,71.42999268,0.0,-325.18592321235326,0.0,0.0,0.0,69.99999237,72.59999085,0.0,-2.037257438333104,0.0,0.0,0.0,67.99999237,72.19999695,0.0,-3.060690571764177,0.0,0.0,0.0,67.99999237,73.09999085,-2709.0892497751906,-431.237400106444,1.0,-2709.0892497751906,0.0,71.99999237,71.27999115,0.0,0.0,0.0,0.0,0.0,67.99999237,74.38999176,-711.1359305820544,-285.3424450846177,1.0,-711.1359305820544,0.0,73.99999237,71.12999725,0.0,-438.04474445849297,0.0,0.0,0.0,67.99999237,51.02599945,305.25,49.3823749725,0.0,69.99999237,80.0,67.99999237,80.0,67.99999237,80.0,65.0,71.99999237,67.99999237,80.0,65.0,73.99999237,67.99999237,80.0
